ENERGY	total-DOS	32:total	32:s	32:p	32:PX	32:PY	32:PZ	32:d	32:DZ2	32:DX2Y2	32:DXY	32:DXZ	32:DYZ	32:f	1:total	1:s	1:p	1:PX	1:PY	1:PZ	1:d	1:DZ2	1:DX2Y2	1:DXY	1:DXZ	1:DYZ	1:f
 -13.89278	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.86557	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.83836	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.81114	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.78393	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.75672	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.72951	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.70230	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.67509	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.64787	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.62066	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.59345	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.56624	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.53903	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.51182	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.48461	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.45740	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.43018	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.40297	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.37576	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.34855	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.32134	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.29413	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.26692	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.23970	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.21249	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.18528	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.15807	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.13086	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.10365	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.07644	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.04922	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -13.02201	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.99480	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.96759	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.94038	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.91317	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.88596	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.85874	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.83153	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.80432	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.77711	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.74990	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.72269	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.69548	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.66827	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.64105	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.61384	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.58663	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.55942	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.53221	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.50500	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.47779	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.45057	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.42336	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.39615	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.36894	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.34173	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.31452	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.28731	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.26009	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
 -12.23288	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000	  -0.00000000
