ENERGY	total-DOS	32:total	32:s	32:p	32:PX	32:PY	32:PZ	32:d	32:DZ2	32:DX2Y2	32:DXY	32:DXZ	32:DYZ	32:f	1:total	1:s	1:p	1:PX	1:PY	1:PZ	1:d	1:DZ2	1:DX2Y2	1:DXY	1:DXZ	1:DYZ	1:f
  -0.06939	   9.29968929	   0.10557237	   0.01424536	   0.07567423	   0.00105551	   0.03734424	   0.03726363	   0.01444511	   0.00269526	   0.00104557	   0.00431428	   0.00430720	   0.00205758	   0.00107050	   0.20933810	   0.00313050	   0.00395956	   0.00015590	   0.00014110	   0.00014323	   0.18649560	   0.01658056	   0.01421826	   0.04839100	   0.04894417	   0.05835757	   0.01569041
  -0.04218	   8.51341820	   0.10662278	   0.01812263	   0.07428928	   0.00169796	   0.03638510	   0.03619346	   0.01313146	   0.00259360	   0.00102858	   0.00380191	   0.00379585	   0.00189052	   0.00095120	   0.19455430	   0.00269910	   0.00347570	   0.00013575	   0.00012261	   0.00012329	   0.17420723	   0.01566141	   0.01344000	   0.04415060	   0.04468423	   0.05626850	   0.01411907
  -0.01496	   7.49677420	   0.09874027	   0.02232594	   0.06395713	   0.00275800	   0.03066442	   0.03052091	   0.01149408	   0.00228666	   0.00094863	   0.00328275	   0.00327899	   0.00167966	   0.00084940	   0.17147334	   0.00210287	   0.00298168	   0.00011424	   0.00010504	   0.00010435	   0.15367937	   0.01399477	   0.01225527	   0.03872342	   0.03919845	   0.04950538	   0.01266395
   0.01225	   6.50997353	   0.09004334	   0.02513823	   0.05412954	   0.00353567	   0.02532659	   0.02525342	   0.00991983	   0.00200472	   0.00087068	   0.00280514	   0.00280273	   0.00142258	   0.00075607	   0.14762536	   0.00156885	   0.00254539	   0.00009499	   0.00008952	   0.00008775	   0.13213125	   0.01230949	   0.01083369	   0.03317550	   0.03351801	   0.04229264	   0.01134059
   0.03946	   5.58344555	   0.08318330	   0.02641371	   0.04759100	   0.00389557	   0.02187239	   0.02181007	   0.00843396	   0.00179643	   0.00080862	   0.00235183	   0.00234896	   0.00111752	   0.00065783	   0.12462016	   0.00117016	   0.00217219	   0.00007901	   0.00007563	   0.00007318	   0.11123746	   0.01069089	   0.00918567	   0.02767238	   0.02780337	   0.03588346	   0.01000641
   0.06667	   4.63311720	   0.07646833	   0.02699249	   0.04196855	   0.00409888	   0.01896341	   0.01889503	   0.00688311	   0.00158625	   0.00074100	   0.00189004	   0.00188594	   0.00077240	   0.00055112	   0.10032932	   0.00086155	   0.00184498	   0.00006593	   0.00006288	   0.00006013	   0.08898840	   0.00887431	   0.00726062	   0.02189231	   0.02176425	   0.02919528	   0.00860522
   0.09388	   3.67907548	   0.06937972	   0.02713902	   0.03645836	   0.00423348	   0.01614329	   0.01607272	   0.00528418	   0.00135117	   0.00066114	   0.00141848	   0.00141312	   0.00043540	   0.00043980	   0.07529335	   0.00063451	   0.00156993	   0.00005603	   0.00005146	   0.00004879	   0.06585503	   0.00686571	   0.00518605	   0.01612246	   0.01580664	   0.02187240	   0.00720870
   0.12109	   2.83801627	   0.06214604	   0.02686802	   0.03109660	   0.00430850	   0.01342289	   0.01335875	   0.00380068	   0.00109676	   0.00057052	   0.00096710	   0.00096105	   0.00020199	   0.00033669	   0.05274658	   0.00049708	   0.00136625	   0.00004966	   0.00004200	   0.00003979	   0.04480162	   0.00498920	   0.00343093	   0.01121745	   0.01095037	   0.01421149	   0.00605949
   0.14830	   2.22502065	   0.05505178	   0.02616749	   0.02599648	   0.00432666	   0.01085651	   0.01080885	   0.00259756	   0.00083213	   0.00047147	   0.00059062	   0.00058496	   0.00011558	   0.00025829	   0.03629377	   0.00044928	   0.00124806	   0.00004633	   0.00003538	   0.00003382	   0.02916294	   0.00365358	   0.00244660	   0.00777249	   0.00773820	   0.00754937	   0.00541317
   0.17551	   1.85396695	   0.04828660	   0.02504759	   0.02129063	   0.00428660	   0.00851280	   0.00848829	   0.00171361	   0.00056788	   0.00036754	   0.00033286	   0.00032891	   0.00011349	   0.00021172	   0.02681429	   0.00047641	   0.00121291	   0.00004500	   0.00003202	   0.00003112	   0.01982757	   0.00297205	   0.00210119	   0.00550983	   0.00566758	   0.00357386	   0.00527734
   0.20273	   1.68257618	   0.04228752	   0.02360636	   0.01732533	   0.00417802	   0.00657507	   0.00657047	   0.00114557	   0.00033225	   0.00027171	   0.00020268	   0.00020064	   0.00013525	   0.00019293	   0.02252713	   0.00055843	   0.00124489	   0.00004544	   0.00003120	   0.00003086	   0.01518666	   0.00286732	   0.00208578	   0.00393527	   0.00419213	   0.00210278	   0.00551595
   0.22994	   1.67753637	   0.03771271	   0.02201966	   0.01458609	   0.00398678	   0.00529584	   0.00530241	   0.00089793	   0.00017872	   0.00020917	   0.00017125	   0.00016989	   0.00016586	   0.00019448	   0.02163218	   0.00068533	   0.00133413	   0.00004831	   0.00003196	   0.00003207	   0.01358844	   0.00316845	   0.00223788	   0.00305252	   0.00338429	   0.00174144	   0.00600085
   0.25715	   1.82404590	   0.03449176	   0.02033117	   0.01302230	   0.00370788	   0.00464978	   0.00466368	   0.00091193	   0.00012891	   0.00019295	   0.00019034	   0.00018875	   0.00020788	   0.00021236	   0.02341461	   0.00088052	   0.00149310	   0.00005428	   0.00003429	   0.00003472	   0.01427243	   0.00369744	   0.00248900	   0.00299794	   0.00343367	   0.00165001	   0.00674143
   0.28436	   2.18240786	   0.03200025	   0.01847563	   0.01208931	   0.00337569	   0.00434700	   0.00436524	   0.00116363	   0.00015907	   0.00023232	   0.00025065	   0.00024884	   0.00026922	   0.00025632	   0.02854276	   0.00125303	   0.00180446	   0.00006526	   0.00004088	   0.00004144	   0.01733249	   0.00448744	   0.00292302	   0.00380392	   0.00441328	   0.00170008	   0.00811837
   0.31157	   2.93538141	   0.03071533	   0.01663106	   0.01179607	   0.00310823	   0.00433475	   0.00435051	   0.00191064	   0.00030584	   0.00040686	   0.00042248	   0.00042055	   0.00035035	   0.00035708	   0.03951654	   0.00201751	   0.00246616	   0.00008553	   0.00005846	   0.00005859	   0.02418470	   0.00587774	   0.00389551	   0.00569568	   0.00650771	   0.00220313	   0.01079884
   0.33878	   4.19641685	   0.03193090	   0.01511707	   0.01268544	   0.00309340	   0.00478926	   0.00479825	   0.00356171	   0.00065651	   0.00081385	   0.00082379	   0.00082168	   0.00043963	   0.00053503	   0.05804627	   0.00322538	   0.00366972	   0.00011890	   0.00009259	   0.00009145	   0.03600312	   0.00829451	   0.00593188	   0.00859669	   0.00950495	   0.00366966	   0.01507434
   0.36599	   5.81995106	   0.03614699	   0.01403526	   0.01512872	   0.00348516	   0.00581695	   0.00582015	   0.00617015	   0.00121874	   0.00140464	   0.00150508	   0.00150343	   0.00052920	   0.00076535	   0.08268042	   0.00455173	   0.00539442	   0.00016429	   0.00014089	   0.00013815	   0.05207372	   0.01185955	   0.00931555	   0.01183658	   0.01268791	   0.00636691	   0.02055668
   0.39321	   7.56480551	   0.04309303	   0.01328754	   0.01939046	   0.00436253	   0.00750729	   0.00751307	   0.00934573	   0.00192521	   0.00204212	   0.00237090	   0.00237074	   0.00062334	   0.00100444	   0.11068799	   0.00570601	   0.00741897	   0.00021619	   0.00019563	   0.00019174	   0.07074320	   0.01633536	   0.01391424	   0.01486728	   0.01555708	   0.01005891	   0.02668517
   0.42042	   9.28383446	   0.05292216	   0.01280135	   0.02618741	   0.00588437	   0.01013864	   0.01015678	   0.01262788	   0.00271768	   0.00264347	   0.00325731	   0.00325920	   0.00073116	   0.00122329	   0.14023121	   0.00662030	   0.00952285	   0.00026902	   0.00025037	   0.00024611	   0.09079159	   0.02131322	   0.01937661	   0.01769605	   0.01816840	   0.01422333	   0.03313340
   0.44763	  10.89505577	   0.06603801	   0.01265997	   0.03608182	   0.00836827	   0.01383905	   0.01386769	   0.01579431	   0.00358180	   0.00319462	   0.00406476	   0.00406875	   0.00085873	   0.00140222	   0.17019272	   0.00734068	   0.01154818	   0.00031788	   0.00030193	   0.00029813	   0.11148489	   0.02617263	   0.02533201	   0.02054135	   0.02078334	   0.01863806	   0.03963092
